product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
,1600.0,48.0,8.0,39.0
toys,2100.0,40.0,10.0,70.0
toys,650.0,21.0,18.0,28.0
toys,922.0,30.0,15.0,17.0
toys,1750.0,37.0,22.0,40.0
toys,450.0,16.0,35.0,25.0
bed_bath_table,3975.0,46.0,12.0,43.0
health_beauty,150.0,20.0,24.0,33.0
toys,450.0,20.0,10.0,20.0
toys,250.0,24.0,12.0,11.0
furniture_decor,650.0,25.0,5.0,17.0
toys,1750.0,37.0,22.0,40.0
toys,200.0,36.0,2.0,28.0
furniture_decor,1000.0,30.0,18.0,18.0
toys,950.0,20.0,35.0,20.0
toys,5900.0,46.0,20.0,46.0
fashion_bags_accessories,150.0,16.0,9.0,11.0
health_beauty,650.0,16.0,16.0,16.0
toys,1300.0,30.0,5.0,22.0
toys,50.0,16.0,5.0,11.0
toys,5000.0,35.0,28.0,32.0
toys,500.0,30.0,20.0,20.0
toys,800.0,40.0,10.0,30.0
toys,1300.0,30.0,30.0,35.0
cool_stuff,1700.0,28.0,36.0,27.0
books_technical,500.0,23.0,3.0,16.0
housewares,9900.0,61.0,31.0,31.0
toys,175.0,23.0,21.0,21.0
watches_gifts,500.0,16.0,16.0,16.0
toys,75.0,18.0,4.0,11.0
toys,1150.0,35.0,10.0,35.0
toys,1400.0,27.0,12.0,18.0
toys,117.0,23.0,14.0,14.0
toys,150.0,18.0,18.0,18.0
toys,400.0,25.0,10.0,30.0
toys,2400.0,31.0,31.0,29.0
toys,912.0,32.0,12.0,24.0
toys,310.0,16.0,10.0,12.0
toys,183.0,16.0,10.0,14.0
toys,200.0,16.0,20.0,16.0
toys,5150.0,41.0,26.0,37.0
sports_leisure,3400.0,33.0,25.0,28.0
toys,250.0,16.0,25.0,15.0
toys,1100.0,100.0,15.0,30.0
toys,450.0,20.0,20.0,20.0
furniture_decor,350.0,17.0,26.0,17.0
toys,900.0,25.0,12.0,38.0
food_drink,1200.0,23.0,12.0,19.0
toys,4550.0,30.0,28.0,28.0
toys,150.0,16.0,2.0,20.0
toys,3000.0,30.0,30.0,20.0
toys,150.0,17.0,4.0,12.0
toys,700.0,30.0,10.0,20.0
health_beauty,300.0,19.0,12.0,13.0
toys,1500.0,30.0,22.0,30.0
toys,15100.0,50.0,40.0,40.0
toys,570.0,19.0,13.0,17.0
toys,475.0,20.0,9.0,14.0
toys,950.0,38.0,12.0,28.0
cool_stuff,1250.0,36.0,16.0,24.0
toys,700.0,65.0,18.0,28.0
toys,50.0,16.0,5.0,16.0
electronics,1850.0,56.0,12.0,39.0
toys,588.0,19.0,14.0,17.0
toys,100.0,16.0,3.0,11.0
toys,600.0,26.0,8.0,22.0
furniture_decor,1500.0,40.0,6.0,32.0
toys,500.0,80.0,20.0,20.0
housewares,5675.0,25.0,25.0,60.0
fashion_bags_accessories,200.0,16.0,2.0,11.0
toys,800.0,17.0,7.0,13.0
toys,450.0,40.0,4.0,30.0
toys,150.0,16.0,6.0,11.0
toys,125.0,20.0,13.0,18.0
toys,350.0,16.0,2.0,11.0
toys,1110.0,19.0,11.0,18.0
toys,5200.0,45.0,54.0,15.0
toys,408.0,14.0,16.0,15.0
toys,317.0,21.0,14.0,16.0
housewares,8850.0,56.0,30.0,34.0
bed_bath_table,350.0,25.0,9.0,19.0
toys,1000.0,44.0,4.0,44.0
toys,550.0,20.0,20.0,20.0
toys,350.0,18.0,8.0,11.0
toys,9200.0,53.0,52.0,17.0
cool_stuff,15350.0,47.0,40.0,47.0
computers_accessories,188.0,20.0,16.0,15.0
toys,400.0,27.0,8.0,15.0
health_beauty,250.0,22.0,10.0,18.0
toys,321.0,19.0,14.0,13.0
furniture_decor,600.0,65.0,11.0,13.0
toys,22350.0,32.0,74.0,53.0
toys,10550.0,30.0,105.0,20.0
toys,350.0,67.0,15.0,15.0
sports_leisure,2900.0,30.0,30.0,30.0
perfumery,100.0,18.0,7.0,11.0
bed_bath_table,900.0,50.0,5.0,50.0
toys,4800.0,22.0,63.0,22.0
toys,1200.0,80.0,16.0,16.0
toys,2400.0,35.0,15.0,35.0
toys,500.0,16.0,15.0,15.0
toys,1000.0,35.0,10.0,20.0
toys,850.0,20.0,9.0,14.0
toys,100.0,19.0,3.0,11.0
toys,200.0,25.0,2.0,17.0
toys,300.0,17.0,4.0,12.0
toys,2900.0,67.0,3.0,31.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,150.0,19.0,12.0,16.0
toys,4500.0,50.0,8.0,45.0
toys,200.0,16.0,16.0,11.0
bed_bath_table,1050.0,35.0,10.0,45.0
bed_bath_table,250.0,22.0,5.0,16.0
toys,200.0,41.0,2.0,29.0
toys,250.0,24.0,5.0,11.0
toys,625.0,28.0,27.0,24.0
watches_gifts,584.0,16.0,11.0,13.0
toys,1181.0,30.0,17.0,24.0
toys,1550.0,40.0,20.0,20.0
toys,300.0,20.0,20.0,20.0
toys,400.0,23.0,15.0,19.0
toys,642.0,20.0,13.0,16.0
toys,358.0,16.0,6.0,17.0
toys,17100.0,56.0,38.0,48.0
toys,9750.0,35.0,12.0,30.0
toys,100.0,18.0,17.0,15.0
health_beauty,550.0,16.0,9.0,11.0
toys,1300.0,42.0,42.0,14.0
toys,236.0,23.0,14.0,16.0
toys,350.0,16.0,5.0,20.0
cool_stuff,1200.0,44.0,20.0,20.0
toys,2600.0,50.0,10.0,30.0
toys,1350.0,30.0,30.0,35.0
toys,650.0,16.0,10.0,16.0
cool_stuff,15350.0,47.0,40.0,47.0
luggage_accessories,450.0,24.0,47.0,34.0
toys,150.0,16.0,7.0,15.0
toys,200.0,16.0,5.0,20.0
toys,650.0,16.0,10.0,11.0
toys,9700.0,27.0,15.0,92.0
furniture_decor,300.0,16.0,30.0,20.0
bed_bath_table,200.0,16.0,10.0,16.0
toys,1750.0,37.0,22.0,40.0
toys,7050.0,50.0,21.0,21.0
telephony,150.0,19.0,15.0,15.0
toys,1400.0,34.0,7.0,32.0
toys,150.0,16.0,8.0,16.0
telephony,450.0,17.0,3.0,11.0
bed_bath_table,950.0,50.0,16.0,16.0
toys,175.0,22.0,13.0,17.0
computers_accessories,173.0,18.0,13.0,12.0
toys,100.0,17.0,6.0,11.0
office_furniture,6800.0,45.0,55.0,16.0
toys,200.0,16.0,2.0,11.0
toys,1800.0,34.0,4.0,34.0
toys,4500.0,50.0,8.0,45.0
toys,500.0,20.0,10.0,15.0
toys,3000.0,30.0,30.0,20.0
toys,1825.0,53.0,10.0,40.0
toys,2300.0,33.0,10.0,16.0
toys,251.0,18.0,11.0,15.0
toys,7000.0,60.0,20.0,30.0
toys,600.0,20.0,20.0,20.0
toys,450.0,25.0,15.0,28.0
toys,650.0,16.0,10.0,16.0
toys,450.0,29.0,14.0,15.0
toys,500.0,27.0,10.0,15.0
toys,100.0,16.0,16.0,16.0
toys,3767.0,32.0,23.0,26.0
toys,200.0,20.0,2.0,15.0
toys,200.0,16.0,6.0,11.0
toys,350.0,19.0,12.0,13.0
toys,100.0,20.0,20.0,20.0
toys,1400.0,48.0,10.0,33.0
toys,250.0,18.0,4.0,12.0
toys,345.0,19.0,16.0,18.0
sports_leisure,3400.0,33.0,25.0,28.0
toys,230.0,17.0,14.0,13.0
toys,400.0,21.0,14.0,15.0
toys,500.0,23.0,16.0,18.0
computers_accessories,6550.0,20.0,20.0,20.0
health_beauty,138.0,12.0,9.0,18.0
sports_leisure,400.0,70.0,10.0,20.0
health_beauty,100.0,20.0,15.0,15.0
toys,6600.0,70.0,4.0,55.0
toys,16100.0,35.0,65.0,44.0
toys,340.0,24.0,13.0,18.0
baby,1800.0,18.0,32.0,27.0
toys,300.0,17.0,28.0,11.0
toys,19300.0,42.0,90.0,42.0
toys,600.0,22.0,18.0,19.0
toys,550.0,16.0,7.0,11.0
toys,335.0,17.0,11.0,16.0
toys,225.0,24.0,13.0,31.0
stationery,100.0,16.0,6.0,11.0
sports_leisure,150.0,16.0,6.0,11.0
toys,150.0,16.0,2.0,20.0
toys,200.0,17.0,11.0,15.0
toys,750.0,42.0,25.0,15.0
toys,150.0,19.0,12.0,16.0
toys,7000.0,26.0,47.0,27.0
toys,250.0,16.0,5.0,15.0
toys,1100.0,41.0,9.0,31.0
health_beauty,1100.0,32.0,8.0,38.0
toys,8000.0,53.0,74.0,18.0
toys,583.0,18.0,21.0,21.0
drinks,450.0,28.0,20.0,20.0
toys,117.0,24.0,14.0,11.0
computers_accessories,800.0,35.0,12.0,15.0
toys,2800.0,40.0,15.0,40.0
toys,8350.0,50.0,27.0,38.0
toys,7950.0,40.0,40.0,40.0
toys,1300.0,66.0,9.0,16.0
toys,700.0,27.0,9.0,19.0
toys,11325.0,18.0,105.0,30.0
toys,1050.0,38.0,7.0,29.0
toys,3550.0,100.0,20.0,30.0
furniture_decor,10600.0,36.0,50.0,60.0
toys,850.0,40.0,15.0,40.0
toys,1200.0,32.0,28.0,13.0
toys,150.0,17.0,8.0,14.0
health_beauty,180.0,16.0,13.0,11.0
toys,200.0,22.0,7.0,15.0
small_appliances,438.0,25.0,12.0,15.0
sports_leisure,150.0,20.0,10.0,15.0
toys,800.0,20.0,51.0,34.0
toys,15800.0,38.0,62.0,57.0
toys,75.0,18.0,3.0,12.0
luggage_accessories,700.0,45.0,10.0,31.0
toys,1000.0,20.0,31.0,30.0
toys,750.0,18.0,8.0,14.0
furniture_decor,1400.0,40.0,8.0,30.0
toys,1950.0,40.0,20.0,32.0
computers_accessories,188.0,20.0,16.0,15.0
toys,950.0,50.0,5.0,50.0
construction_tools_construction,5400.0,40.0,26.0,25.0
toys,200.0,19.0,9.0,12.0
toys,1000.0,35.0,10.0,20.0
health_beauty,150.0,22.0,3.0,15.0
toys,15650.0,32.0,34.0,32.0
toys,6050.0,16.0,61.0,41.0
bed_bath_table,1350.0,46.0,2.0,36.0
cool_stuff,200.0,17.0,9.0,14.0
auto,5200.0,16.0,2.0,11.0
toys,2950.0,20.0,20.0,20.0
toys,700.0,16.0,35.0,25.0
toys,1000.0,35.0,5.0,20.0
toys,800.0,53.0,8.0,11.0
toys,1900.0,45.0,15.0,35.0
toys,1300.0,25.0,25.0,25.0
toys,800.0,37.0,23.0,35.0
furniture_decor,2500.0,40.0,10.0,30.0
toys,250.0,16.0,2.0,20.0
toys,150.0,16.0,9.0,11.0
toys,200.0,17.0,11.0,15.0
toys,1300.0,46.0,2.0,36.0
cool_stuff,600.0,20.0,20.0,21.0
toys,200.0,16.0,16.0,11.0
furniture_decor,900.0,35.0,10.0,35.0
toys,150.0,22.0,3.0,15.0
toys,9750.0,35.0,12.0,30.0
toys,1300.0,30.0,10.0,30.0
toys,7675.0,56.0,11.0,32.0
toys,1825.0,53.0,10.0,40.0
toys,14425.0,29.0,29.0,42.0
health_beauty,300.0,16.0,17.0,11.0
toys,341.0,20.0,18.0,16.0
toys,541.0,19.0,12.0,16.0
toys,8600.0,45.0,35.0,35.0
toys,4105.0,67.0,10.0,67.0
bed_bath_table,4600.0,60.0,19.0,50.0
toys,650.0,21.0,4.0,19.0
office_furniture,14600.0,58.0,28.0,58.0
health_beauty,250.0,22.0,10.0,18.0
toys,1117.0,45.0,12.0,45.0
toys,3450.0,45.0,15.0,35.0
toys,2750.0,60.0,15.0,30.0
toys,2600.0,50.0,10.0,30.0
toys,100.0,16.0,8.0,12.0
toys,1533.0,39.0,13.0,32.0
toys,3450.0,23.0,35.0,35.0
toys,250.0,18.0,9.0,16.0
toys,1600.0,53.0,8.0,11.0
toys,1100.0,28.0,13.0,21.0
small_appliances,4683.0,45.0,29.0,22.0
electronics,150.0,21.0,7.0,14.0
furniture_decor,2650.0,30.0,30.0,30.0
toys,5200.0,37.0,20.0,34.0
toys,800.0,25.0,25.0,25.0
toys,450.0,50.0,3.0,25.0
toys,3000.0,37.0,29.0,30.0
toys,175.0,19.0,11.0,14.0
toys,353.0,23.0,15.0,16.0
toys,1200.0,32.0,10.0,45.0
bed_bath_table,1700.0,48.0,8.0,39.0
toys,2600.0,50.0,10.0,30.0
toys,100.0,16.0,3.0,23.0
sports_leisure,1200.0,20.0,20.0,20.0
housewares,300.0,16.0,25.0,11.0
toys,600.0,40.0,4.0,30.0
sports_leisure,15450.0,16.0,105.0,55.0
toys,300.0,30.0,2.0,25.0
toys,4700.0,20.0,4.0,60.0
health_beauty,250.0,22.0,10.0,18.0
toys,1550.0,30.0,22.0,30.0
toys,1800.0,46.0,3.0,34.0
toys,9700.0,45.0,30.0,35.0
toys,300.0,17.0,4.0,12.0
toys,600.0,40.0,20.0,30.0
bed_bath_table,360.0,36.0,6.0,26.0
toys,800.0,32.0,11.0,13.0
toys,6650.0,23.0,19.0,29.0
toys,1200.0,20.0,15.0,20.0
office_furniture,13350.0,57.0,56.0,22.0
toys,400.0,16.0,2.0,20.0
toys,550.0,16.0,10.0,16.0
toys,1150.0,16.0,16.0,16.0
toys,4200.0,41.0,13.0,13.0
toys,8925.0,53.0,74.0,18.0
toys,400.0,16.0,2.0,11.0
computers_accessories,200.0,41.0,2.0,29.0
toys,400.0,21.0,10.0,13.0
stationery,400.0,21.0,7.0,15.0
toys,1200.0,17.0,21.0,37.0
toys,950.0,33.0,27.0,26.0
toys,800.0,42.0,36.0,25.0
toys,1700.0,30.0,20.0,30.0
toys,1525.0,25.0,34.0,37.0
toys,2000.0,35.0,10.0,82.0
toys,600.0,16.0,13.0,13.0
toys,250.0,16.0,11.0,11.0
toys,7320.0,53.0,53.0,19.0
toys,267.0,17.0,14.0,14.0
toys,2700.0,41.0,8.0,36.0
toys,16550.0,22.0,65.0,40.0
toys,2250.0,22.0,22.0,22.0
pet_shop,30000.0,79.0,2.0,63.0
toys,180.0,17.0,10.0,13.0
toys,250.0,22.0,2.0,15.0
bed_bath_table,2200.0,45.0,15.0,35.0
toys,1700.0,20.0,10.0,14.0
toys,2275.0,45.0,25.0,18.0
toys,2600.0,50.0,10.0,30.0
toys,5450.0,23.0,24.0,23.0
toys,1200.0,65.0,3.0,45.0
toys,300.0,19.0,5.0,13.0
cool_stuff,1600.0,42.0,25.0,15.0
sports_leisure,975.0,19.0,20.0,15.0
toys,200.0,19.0,9.0,12.0
toys,4825.0,61.0,34.0,36.0
toys,300.0,16.0,5.0,11.0
cool_stuff,1700.0,42.0,25.0,15.0
toys,3520.0,25.0,25.0,23.0
luggage_accessories,3600.0,35.0,25.0,50.0
toys,6550.0,30.0,30.0,30.0
bed_bath_table,570.0,30.0,4.0,26.0
toys,800.0,16.0,18.0,17.0
health_beauty,800.0,21.0,4.0,15.0
toys,1500.0,23.0,32.0,23.0
toys,250.0,16.0,5.0,11.0
health_beauty,700.0,25.0,12.0,19.0
toys,9950.0,61.0,31.0,31.0
toys,900.0,50.0,11.0,11.0
toys,1000.0,29.0,18.0,13.0
toys,11867.0,26.0,29.0,34.0
toys,250.0,19.0,7.0,18.0
toys,1700.0,30.0,23.0,11.0
toys,150.0,17.0,8.0,14.0
toys,5650.0,36.0,26.0,36.0
toys,1150.0,30.0,30.0,30.0
toys,400.0,29.0,18.0,17.0
auto,2000.0,41.0,19.0,41.0
toys,150.0,16.0,6.0,11.0
toys,11500.0,50.0,25.0,25.0
toys,1500.0,42.0,25.0,15.0
sports_leisure,1300.0,22.0,27.0,22.0
toys,160.0,19.0,11.0,14.0
watches_gifts,501.0,18.0,13.0,14.0
bed_bath_table,200.0,20.0,10.0,15.0
bed_bath_table,4900.0,36.0,15.0,45.0
toys,9350.0,18.0,22.0,34.0
toys,5550.0,36.0,51.0,18.0
toys,9750.0,35.0,12.0,30.0
toys,1400.0,20.0,30.0,20.0
fashion_shoes,300.0,29.0,7.0,16.0
toys,700.0,24.0,15.0,23.0
toys,3100.0,28.0,28.0,50.0
toys,7850.0,50.0,3.0,50.0
toys,900.0,25.0,10.0,11.0
toys,325.0,19.0,20.0,18.0
toys,1500.0,43.0,5.0,30.0
toys,450.0,16.0,4.0,20.0
toys,450.0,25.0,25.0,25.0
toys,600.0,19.0,13.0,20.0
computers_accessories,1225.0,43.0,15.0,21.0
toys,317.0,19.0,8.0,16.0
books_technical,2800.0,29.0,5.0,24.0
toys,1050.0,40.0,10.0,35.0
toys,16650.0,63.0,61.0,24.0
toys,350.0,19.0,12.0,13.0
home_appliances,100.0,30.0,10.0,15.0
toys,350.0,19.0,12.0,13.0
toys,650.0,35.0,2.0,25.0
toys,1398.0,26.0,15.0,20.0
toys,1750.0,30.0,30.0,30.0
toys,128.0,17.0,9.0,13.0
toys,1200.0,16.0,9.0,31.0
computers_accessories,1200.0,30.0,2.0,15.0
toys,7600.0,61.0,11.0,46.0
toys,350.0,17.0,4.0,12.0
health_beauty,400.0,21.0,6.0,14.0
health_beauty,150.0,60.0,11.0,16.0
toys,250.0,16.0,5.0,15.0
toys,600.0,16.0,10.0,16.0
health_beauty,250.0,16.0,2.0,20.0
toys,1850.0,70.0,17.0,50.0
toys,1450.0,20.0,8.0,20.0
toys,1350.0,20.0,30.0,20.0
toys,600.0,18.0,25.0,11.0
toys,200.0,16.0,2.0,11.0
toys,83.0,19.0,15.0,18.0
toys,2600.0,50.0,10.0,30.0
toys,4338.0,17.0,12.0,14.0
toys,875.0,23.0,17.0,17.0
housewares,950.0,53.0,5.0,13.0
toys,350.0,18.0,9.0,14.0
toys,1150.0,26.0,25.0,23.0
toys,1050.0,36.0,24.0,22.0
bed_bath_table,3400.0,45.0,15.0,35.0
toys,550.0,52.0,11.0,11.0
toys,2050.0,28.0,5.0,21.0
toys,1167.0,18.0,17.0,23.0
watches_gifts,314.0,18.0,11.0,14.0
toys,530.0,19.0,14.0,15.0
health_beauty,1250.0,42.0,11.0,12.0
toys,1150.0,21.0,17.0,30.0
toys,200.0,22.0,7.0,15.0
toys,2850.0,30.0,30.0,30.0
toys,3700.0,32.0,22.0,46.0
toys,1050.0,36.0,24.0,22.0
toys,150.0,17.0,8.0,14.0
housewares,1300.0,17.0,30.0,35.0
toys,100.0,16.0,5.0,16.0
toys,2910.0,42.0,16.0,36.0
baby,200.0,29.0,7.0,16.0
toys,600.0,21.0,7.0,15.0
cool_stuff,7100.0,36.0,47.0,32.0
toys,10200.0,48.0,73.0,27.0
computers_accessories,867.0,34.0,15.0,15.0
toys,9750.0,27.0,15.0,92.0
toys,16550.0,22.0,65.0,40.0
housewares,553.0,18.0,9.0,15.0
toys,200.0,16.0,2.0,11.0
toys,1013.0,23.0,26.0,15.0
toys,390.0,23.0,14.0,17.0
toys,13200.0,40.0,60.0,40.0
baby,350.0,25.0,5.0,17.0
toys,150.0,30.0,10.0,20.0
toys,550.0,17.0,26.0,17.0
toys,500.0,16.0,12.0,22.0
toys,450.0,45.0,15.0,35.0
toys,300.0,29.0,7.0,16.0
toys,200.0,25.0,5.0,15.0
toys,50.0,16.0,5.0,11.0
toys,236.0,23.0,14.0,16.0
toys,250.0,16.0,2.0,20.0
toys,1813.0,67.0,12.0,47.0
toys,2425.0,29.0,30.0,19.0
bed_bath_table,400.0,16.0,12.0,11.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,895.0,24.0,14.0,15.0
garden_tools,1650.0,30.0,22.0,30.0
toys,19783.0,49.0,54.0,52.0
toys,459.0,18.0,13.0,14.0
watches_gifts,300.0,16.0,11.0,20.0
toys,850.0,70.0,10.0,40.0
toys,500.0,17.0,9.0,25.0
garden_tools,1650.0,30.0,22.0,30.0
toys,450.0,27.0,11.0,13.0
toys,2300.0,43.0,8.0,33.0
toys,200.0,25.0,7.0,16.0
toys,250.0,20.0,20.0,20.0
toys,3450.0,41.0,15.0,25.0
toys,30000.0,60.0,65.0,60.0
toys,207.0,17.0,12.0,13.0
toys,150.0,25.0,11.0,11.0
toys,1275.0,39.0,14.0,29.0
music,783.0,16.0,8.0,15.0
toys,170.0,23.0,5.0,16.0
toys,350.0,16.0,5.0,16.0
bed_bath_table,1200.0,45.0,15.0,35.0
telephony,250.0,16.0,6.0,11.0
perfumery,250.0,22.0,5.0,15.0
telephony,350.0,16.0,6.0,11.0
toys,2600.0,50.0,10.0,30.0
toys,200.0,25.0,7.0,16.0
toys,400.0,20.0,20.0,20.0
toys,6050.0,40.0,30.0,30.0
home_appliances,100.0,18.0,8.0,13.0
toys,250.0,16.0,2.0,20.0
toys,2050.0,29.0,22.0,24.0
furniture_decor,7700.0,22.0,19.0,22.0
toys,117.0,17.0,8.0,12.0
housewares,1800.0,30.0,30.0,30.0
toys,300.0,16.0,16.0,16.0
toys,705.0,26.0,16.0,17.0
toys,4450.0,40.0,33.0,20.0
sports_leisure,4950.0,90.0,21.0,21.0
toys,117.0,19.0,4.0,14.0
toys,1550.0,30.0,22.0,30.0
toys,7625.0,61.0,14.0,61.0
furniture_decor,600.0,53.0,8.0,11.0
toys,140.0,17.0,9.0,11.0
toys,300.0,35.0,10.0,25.0
toys,2700.0,60.0,15.0,15.0
toys,450.0,16.0,12.0,13.0
toys,400.0,20.0,11.0,12.0
toys,2700.0,20.0,34.0,34.0
toys,1200.0,37.0,23.0,35.0
toys,7150.0,47.0,26.0,35.0
watches_gifts,584.0,16.0,11.0,13.0
toys,200.0,25.0,7.0,16.0
toys,850.0,45.0,15.0,25.0
toys,1383.0,50.0,10.0,40.0
telephony,300.0,17.0,4.0,12.0
computers_accessories,200.0,41.0,2.0,29.0
toys,350.0,16.0,5.0,20.0
toys,500.0,16.0,16.0,11.0
toys,350.0,67.0,15.0,15.0
toys,150.0,19.0,10.0,15.0
toys,29700.0,65.0,32.0,82.0
toys,1800.0,31.0,35.0,30.0
toys,700.0,20.0,20.0,30.0
toys,207.0,17.0,12.0,13.0
health_beauty,2550.0,38.0,42.0,25.0
toys,100.0,16.0,3.0,11.0
toys,350.0,19.0,10.0,15.0
toys,150.0,18.0,6.0,11.0
bed_bath_table,1650.0,44.0,2.0,35.0
cool_stuff,4317.0,30.0,40.0,28.0
consoles_games,250.0,16.0,7.0,15.0
pet_shop,400.0,30.0,20.0,20.0
toys,300.0,16.0,16.0,16.0
toys,900.0,24.0,5.0,20.0
toys,250.0,16.0,2.0,11.0
toys,650.0,20.0,8.0,14.0
toys,800.0,41.0,10.0,30.0
toys,250.0,16.0,11.0,11.0
electronics,343.0,28.0,16.0,19.0
toys,200.0,20.0,8.0,20.0
toys,1150.0,30.0,5.0,20.0
toys,300.0,17.0,4.0,12.0
toys,525.0,21.0,18.0,16.0
toys,1950.0,24.0,24.0,16.0
toys,350.0,17.0,4.0,12.0
toys,500.0,30.0,30.0,30.0
toys,2600.0,50.0,10.0,30.0
computers_accessories,6550.0,20.0,20.0,20.0
construction_tools_construction,200.0,16.0,5.0,11.0
toys,1750.0,37.0,22.0,40.0
toys,300.0,17.0,7.0,12.0
toys,250.0,17.0,4.0,12.0
toys,350.0,19.0,17.0,15.0
toys,900.0,40.0,4.0,30.0
computers_accessories,510.0,18.0,17.0,13.0
baby,500.0,20.0,15.0,15.0
toys,125.0,18.0,7.0,15.0
toys,2800.0,22.0,19.0,22.0
toys,750.0,35.0,20.0,25.0
toys,1650.0,30.0,18.0,50.0
toys,4350.0,30.0,20.0,20.0
toys,150.0,16.0,7.0,11.0
toys,400.0,16.0,10.0,14.0
toys,250.0,23.0,23.0,23.0
housewares,2350.0,25.0,30.0,25.0
toys,1850.0,34.0,5.0,34.0
toys,12125.0,41.0,58.0,41.0
toys,297.0,18.0,11.0,18.0
toys,5550.0,36.0,51.0,18.0
toys,300.0,20.0,30.0,30.0
sports_leisure,4800.0,58.0,10.0,50.0
toys,400.0,30.0,20.0,30.0
toys,1383.0,50.0,10.0,40.0
toys,200.0,16.0,2.0,20.0
toys,6820.0,54.0,54.0,35.0
toys,850.0,20.0,9.0,14.0
health_beauty,800.0,16.0,2.0,11.0
watches_gifts,584.0,16.0,11.0,13.0
toys,250.0,16.0,2.0,20.0
toys,1550.0,30.0,22.0,30.0
toys,75.0,16.0,10.0,11.0
toys,100.0,16.0,3.0,11.0
toys,4050.0,26.0,26.0,26.0
toys,1300.0,29.0,8.0,34.0
toys,792.0,19.0,14.0,16.0
fashion_bags_accessories,150.0,16.0,16.0,16.0
toys,300.0,33.0,21.0,27.0
toys,200.0,16.0,7.0,11.0
toys,150.0,16.0,8.0,20.0
toys,800.0,30.0,15.0,25.0
auto,1400.0,30.0,30.0,30.0
health_beauty,550.0,20.0,12.0,12.0
toys,400.0,18.0,18.0,17.0
toys,5683.0,47.0,36.0,56.0
toys,3225.0,40.0,5.0,30.0
toys,400.0,38.0,8.0,19.0
toys,500.0,20.0,10.0,15.0
toys,6600.0,35.0,45.0,45.0
telephony,200.0,25.0,2.0,18.0
toys,1000.0,24.0,24.0,24.0
garden_tools,8875.0,40.0,14.0,43.0
toys,950.0,33.0,10.0,49.0
toys,7000.0,45.0,19.0,45.0
toys,1750.0,42.0,20.0,40.0
toys,1100.0,23.0,22.0,18.0
toys,10075.0,55.0,64.0,26.0
toys,350.0,20.0,5.0,20.0
toys,177.0,20.0,20.0,20.0
computers_accessories,233.0,16.0,14.0,15.0
toys,100.0,20.0,20.0,20.0
toys,1025.0,40.0,17.0,36.0
toys,6500.0,60.0,41.0,41.0
toys,175.0,20.0,20.0,20.0
toys,150.0,16.0,13.0,14.0
toys,1000.0,53.0,8.0,18.0
toys,413.0,17.0,13.0,12.0
toys,3900.0,47.0,19.0,23.0
toys,1525.0,33.0,10.0,21.0
toys,150.0,17.0,13.0,13.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,338.0,20.0,14.0,19.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,675.0,18.0,21.0,16.0
toys,1550.0,44.0,14.0,34.0
toys,6200.0,55.0,14.0,47.0
computers_accessories,500.0,19.0,9.0,16.0
toys,1100.0,43.0,6.0,30.0
toys,100.0,16.0,3.0,15.0
toys,1110.0,19.0,11.0,18.0
toys,5600.0,25.0,37.0,36.0
computers_accessories,200.0,21.0,14.0,15.0
toys,317.0,24.0,25.0,21.0
toys,375.0,29.0,14.0,20.0
toys,4300.0,21.0,41.0,57.0
toys,350.0,16.0,35.0,25.0
toys,550.0,20.0,10.0,15.0
toys,250.0,16.0,2.0,20.0
toys,5950.0,20.0,20.0,20.0
toys,300.0,30.0,20.0,15.0
bed_bath_table,200.0,20.0,2.0,15.0
toys,300.0,16.0,16.0,16.0
toys,200.0,22.0,14.0,17.0
cool_stuff,9650.0,86.0,8.0,40.0
toys,1750.0,37.0,22.0,40.0
toys,2300.0,35.0,24.0,28.0
toys,600.0,16.0,11.0,11.0
toys,500.0,30.0,5.0,20.0
furniture_decor,2000.0,40.0,11.0,34.0
toys,250.0,16.0,2.0,20.0
toys,3775.0,35.0,30.0,30.0
toys,600.0,28.0,6.0,29.0
toys,475.0,20.0,9.0,14.0
bed_bath_table,2200.0,30.0,20.0,25.0
pet_shop,5450.0,30.0,30.0,30.0
toys,167.0,21.0,13.0,12.0
perfumery,250.0,20.0,8.0,21.0
toys,12000.0,45.0,35.0,45.0
toys,125.0,16.0,14.0,14.0
toys,600.0,17.0,17.0,17.0
toys,310.0,16.0,10.0,12.0
cool_stuff,1000.0,16.0,19.0,15.0
toys,1200.0,16.0,17.0,11.0
toys,150.0,17.0,8.0,14.0
toys,513.0,30.0,14.0,15.0
toys,255.0,19.0,15.0,20.0
toys,250.0,25.0,10.0,20.0
toys,450.0,38.0,4.0,38.0
toys,750.0,100.0,5.0,20.0
toys,500.0,16.0,20.0,16.0
toys,1500.0,33.0,25.0,11.0
cool_stuff,7100.0,36.0,47.0,32.0
toys,300.0,16.0,2.0,11.0
toys,2783.0,65.0,14.0,46.0
toys,800.0,60.0,7.0,11.0
toys,6800.0,44.0,16.0,44.0
toys,2100.0,16.0,26.0,26.0
health_beauty,683.0,31.0,16.0,16.0
furniture_decor,600.0,30.0,3.0,20.0
computers_accessories,217.0,16.0,14.0,14.0
